Location_name,Data_id,indicator_name,Indicator_value,Indicator_Precision,Country_Name,Survey_Year,Survey_id,Indicator_Id,Indicator_Order,Indicator_type,Characteristic_Id,Characteristic_Order,Characteristic_Category,Characteristic_Label,ByVariable_Id,ByVariable_Label,Is_Total,Is_Preferred,SDR_ID,Region_Id,Survey_Year_Label,Survey_Type,Denominator_Weighted,Denominator_Unweighted,Level_Rank
Sudurpashchim province,1276171,Median age at first sexual intercourse [Men]: 20-24,19.7,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M20,51704100,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM20,NPDHS2016436017,2016,DHS,,,3
Mountain,1262156,Median age at first sexual intercourse [Men]: 20-24,19.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M20,51704100,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM20,NPDHS2016436021,2016,DHS,,,1
Terai,1268974,Median age at first sexual intercourse [Men]: 20-24,19.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M20,51704100,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM20,NPDHS2016436023,2016,DHS,,,1
Eastern,1277074,Median age at first sexual intercourse [Men]: 25-29,20.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM25,NPDHS2016436001,2016,DHS,,,2
Central,1276126,Median age at first sexual intercourse [Men]: 25-29,22.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM25,NPDHS2016436002,2016,DHS,,,2
Western,1262133,Median age at first sexual intercourse [Men]: 25-29,20.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM25,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277081,Median age at first sexual intercourse [Men]: 25-29,19.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM25,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014182,Median age at first sexual intercourse [Men]: 25-29,19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM25,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268946,Median age at first sexual intercourse [Men]: 25-29,20.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM25,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268922,Median age at first sexual intercourse [Men]: 25-29,20.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM25,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276115,Median age at first sexual intercourse [Men]: 25-29,23.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM25,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276117,Median age at first sexual intercourse [Men]: 25-29,20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM25,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262139,Median age at first sexual intercourse [Men]: 25-29,19.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM25,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277096,Median age at first sexual intercourse [Men]: 25-29,19.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM25,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276174,Median age at first sexual intercourse [Men]: 25-29,19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM25,NPDHS2016436017,2016,DHS,,,3
Mountain,1262122,Median age at first sexual intercourse [Men]: 25-29,18.9,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM25,NPDHS2016436021,2016,DHS,,,1
Hill,7079036,Median age at first sexual intercourse [Men]: 25-29,21.7,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM25,NPDHS2016436022,2016,DHS,,,1
Terai,1268966,Median age at first sexual intercourse [Men]: 25-29,20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M25,51704110,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM25,NPDHS2016436023,2016,DHS,,,1
Eastern,1277075,Median age at first sexual intercourse [Men]: 30-34,21.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM30,NPDHS2016436001,2016,DHS,,,2
Central,1276127,Median age at first sexual intercourse [Men]: 30-34,20.9,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM30,NPDHS2016436002,2016,DHS,,,2
Western,1262134,Median age at first sexual intercourse [Men]: 30-34,20.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM30,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277082,Median age at first sexual intercourse [Men]: 30-34,19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM30,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014183,Median age at first sexual intercourse [Men]: 30-34,19.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM30,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268947,Median age at first sexual intercourse [Men]: 30-34,20.9,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM30,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268923,Median age at first sexual intercourse [Men]: 30-34,20.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM30,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276116,Median age at first sexual intercourse [Men]: 30-34,21.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM30,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276132,Median age at first sexual intercourse [Men]: 30-34,19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM30,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262140,Median age at first sexual intercourse [Men]: 30-34,20.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM30,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277097,Median age at first sexual intercourse [Men]: 30-34,19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM30,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276175,Median age at first sexual intercourse [Men]: 30-34,19.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM30,NPDHS2016436017,2016,DHS,,,3
Mountain,1262123,Median age at first sexual intercourse [Men]: 30-34,20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM30,NPDHS2016436021,2016,DHS,,,1
Hill,7079037,Median age at first sexual intercourse [Men]: 30-34,20.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM30,NPDHS2016436022,2016,DHS,,,1
Terai,1268972,Median age at first sexual intercourse [Men]: 30-34,20.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M30,51704120,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM30,NPDHS2016436023,2016,DHS,,,1
Eastern,1277076,Median age at first sexual intercourse [Men]: 35-39,21.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM35,NPDHS2016436001,2016,DHS,,,2
Central,1276128,Median age at first sexual intercourse [Men]: 35-39,19.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM35,NPDHS2016436002,2016,DHS,,,2
Western,1262135,Median age at first sexual intercourse [Men]: 35-39,20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM35,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277083,Median age at first sexual intercourse [Men]: 35-39,18.7,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM35,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014184,Median age at first sexual intercourse [Men]: 35-39,19.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM35,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268948,Median age at first sexual intercourse [Men]: 35-39,21.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM35,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268924,Median age at first sexual intercourse [Men]: 35-39,20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM35,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276154,Median age at first sexual intercourse [Men]: 35-39,19.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM35,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276133,Median age at first sexual intercourse [Men]: 35-39,20.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM35,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262141,Median age at first sexual intercourse [Men]: 35-39,19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM35,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277108,Median age at first sexual intercourse [Men]: 35-39,19,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM35,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276179,Median age at first sexual intercourse [Men]: 35-39,19.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM35,NPDHS2016436017,2016,DHS,,,3
Mountain,1262124,Median age at first sexual intercourse [Men]: 35-39,19.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM35,NPDHS2016436021,2016,DHS,,,1
Hill,7079038,Median age at first sexual intercourse [Men]: 35-39,20.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM35,NPDHS2016436022,2016,DHS,,,1
Terai,1268973,Median age at first sexual intercourse [Men]: 35-39,20.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M35,51704130,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM35,NPDHS2016436023,2016,DHS,,,1
Eastern,1277077,Median age at first sexual intercourse [Men]: 40-44,20,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM40,NPDHS2016436001,2016,DHS,,,2
Central,1276129,Median age at first sexual intercourse [Men]: 40-44,21.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM40,NPDHS2016436002,2016,DHS,,,2
Western,1262136,Median age at first sexual intercourse [Men]: 40-44,20.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM40,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277084,Median age at first sexual intercourse [Men]: 40-44,18.9,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM40,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014190,Median age at first sexual intercourse [Men]: 40-44,18.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM40,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268949,Median age at first sexual intercourse [Men]: 40-44,21.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM40,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268925,Median age at first sexual intercourse [Men]: 40-44,19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM40,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276155,Median age at first sexual intercourse [Men]: 40-44,22.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM40,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276134,Median age at first sexual intercourse [Men]: 40-44,21,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM40,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262155,Median age at first sexual intercourse [Men]: 40-44,19.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM40,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277109,Median age at first sexual intercourse [Men]: 40-44,19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM40,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276180,Median age at first sexual intercourse [Men]: 40-44,18.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM40,NPDHS2016436017,2016,DHS,,,3
Mountain,1262125,Median age at first sexual intercourse [Men]: 40-44,19.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM40,NPDHS2016436021,2016,DHS,,,1
Hill,7079039,Median age at first sexual intercourse [Men]: 40-44,21.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM40,NPDHS2016436022,2016,DHS,,,1
Terai,1268977,Median age at first sexual intercourse [Men]: 40-44,19.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M40,51704140,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM40,NPDHS2016436023,2016,DHS,,,1
Eastern,1277100,Median age at first sexual intercourse [Men]: 45-49,22.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM45,NPDHS2016436001,2016,DHS,,,2
Central,1276170,Median age at first sexual intercourse [Men]: 45-49,21.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM45,NPDHS2016436002,2016,DHS,,,2
Western,1262207,Median age at first sexual intercourse [Men]: 45-49,21,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM45,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277103,Median age at first sexual intercourse [Men]: 45-49,19.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM45,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014201,Median age at first sexual intercourse [Men]: 45-49,18.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM45,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268951,Median age at first sexual intercourse [Men]: 45-49,23,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM45,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268981,Median age at first sexual intercourse [Men]: 45-49,20.5,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM45,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276166,Median age at first sexual intercourse [Men]: 45-49,21.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM45,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276169,Median age at first sexual intercourse [Men]: 45-49,21.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM45,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262161,Median age at first sexual intercourse [Men]: 45-49,20.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM45,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277106,Median age at first sexual intercourse [Men]: 45-49,19.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM45,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276172,Median age at first sexual intercourse [Men]: 45-49,18.8,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM45,NPDHS2016436017,2016,DHS,,,3
Mountain,1262157,Median age at first sexual intercourse [Men]: 45-49,19,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM45,NPDHS2016436021,2016,DHS,,,1
Hill,7079054,Median age at first sexual intercourse [Men]: 45-49,21.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM45,NPDHS2016436022,2016,DHS,,,1
Terai,1268975,Median age at first sexual intercourse [Men]: 45-49,21,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M45,51704150,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM45,NPDHS2016436023,2016,DHS,,,1
Midwestern,1277104,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2A,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014204,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2A,NPDHS2016436005,2016,DHS,,,2
Lumbini province,1262162,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.7,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM2A,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277107,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM2A,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276173,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM2A,NPDHS2016436017,2016,DHS,,,3
Mountain,1262158,"Median age at first sexual intercourse [Men]: 20-49(54,59)",19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2A,51704170,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM2A,NPDHS2016436021,2016,DHS,,,1
Eastern,1277092,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436001,1436001,Region,Eastern,0,,0,1,SXAAFSMM2B,NPDHS2016436001,2016,DHS,,,2
Central,1276141,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436002,1436002,Region,Central,0,,0,1,SXAAFSMM2B,NPDHS2016436002,2016,DHS,,,2
Western,1262152,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436003,1436003,Region,Western,0,,0,1,SXAAFSMM2B,NPDHS2016436003,2016,DHS,,,2
Midwestern,1277105,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.1,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436004,1436004,Region,Midwestern,0,,0,1,SXAAFSMM2B,NPDHS2016436004,2016,DHS,,,2
Farwestern,6014193,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436005,1436005,Region,Farwestern,0,,0,1,SXAAFSMM2B,NPDHS2016436005,2016,DHS,,,2
Koshi province,1268960,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436011,1436011,Region,Koshi province,0,,0,1,SXAAFSMM2B,NPDHS2016436011,2016,DHS,,,3
Madhesh province,1268940,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436012,1436012,Region,Madhesh province,0,,0,1,SXAAFSMM2B,NPDHS2016436012,2016,DHS,,,3
Bagmati province,1276188,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21.6,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436013,1436013,Region,Bagmati province,0,,0,1,SXAAFSMM2B,NPDHS2016436013,2016,DHS,,,3
Gandaki province,1276147,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436014,1436014,Region,Gandaki province,0,,0,1,SXAAFSMM2B,NPDHS2016436014,2016,DHS,,,3
Lumbini province,1262201,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.9,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436015,1436015,Region,Lumbini province,0,,0,1,SXAAFSMM2B,NPDHS2016436015,2016,DHS,,,3
Karnali province,1277110,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.2,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436016,1436016,Region,Karnali province,0,,0,1,SXAAFSMM2B,NPDHS2016436016,2016,DHS,,,3
Sudurpashchim province,1276193,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436017,1436017,Region,Sudurpashchim province,0,,0,1,SXAAFSMM2B,NPDHS2016436017,2016,DHS,,,3
Mountain,1262142,"Median age at first sexual intercourse [Men]: 25-49(54,59)",19.4,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436021,1436021,Region,Mountain,0,,0,1,SXAAFSMM2B,NPDHS2016436021,2016,DHS,,,1
Hill,7079060,"Median age at first sexual intercourse [Men]: 25-49(54,59)",21,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436022,1436022,Region,Hill,0,,0,1,SXAAFSMM2B,NPDHS2016436022,2016,DHS,,,1
Terai,1268976,"Median age at first sexual intercourse [Men]: 25-49(54,59)",20.3,1,Nepal,2016,NP2016DHS,SX_AAFS_M_M2B,51704180,I,436023,1436023,Region,Terai,0,,0,1,SXAAFSMM2B,NPDHS2016436023,2016,DHS,,,1
Eastern,5822043,Recent sexual activity [Men]: Active 4 Weeks,60.1,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436001,1436001,Region,Eastern,0,,0,1,SXLSEXM4WK,NPDHS2016436001,2016,DHS,892,787,2
Central,2343916,Recent sexual activity [Men]: Active 4 Weeks,58.2,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436002,1436002,Region,Central,0,,0,1,SXLSEXM4WK,NPDHS2016436002,2016,DHS,1604,1088,2
Western,3905656,Recent sexual activity [Men]: Active 4 Weeks,58.4,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436003,1436003,Region,Western,0,,0,1,SXLSEXM4WK,NPDHS2016436003,2016,DHS,785,861,2
Midwestern,5677565,Recent sexual activity [Men]: Active 4 Weeks,70.8,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436004,1436004,Region,Midwestern,0,,0,1,SXLSEXM4WK,NPDHS2016436004,2016,DHS,453,773,2
Farwestern,2875511,Recent sexual activity [Men]: Active 4 Weeks,62.9,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436005,1436005,Region,Farwestern,0,,0,1,SXLSEXM4WK,NPDHS2016436005,2016,DHS,330,554,2
Koshi province,5549925,Recent sexual activity [Men]: Active 4 Weeks,59.4,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436011,1436011,Region,Koshi province,0,,0,1,SXLSEXM4WK,NPDHS2016436011,2016,DHS,691,610,3
Madhesh province,3184835,Recent sexual activity [Men]: Active 4 Weeks,64.8,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436012,1436012,Region,Madhesh province,0,,0,1,SXLSEXM4WK,NPDHS2016436012,2016,DHS,795,682,3
Bagmati province,4733304,Recent sexual activity [Men]: Active 4 Weeks,53.9,1,Nepal,2016,NP2016DHS,SX_LSEX_M_4WK,51734090,I,436013,1436013,Region,Bagmati province,0,,0,1,SXLSEXM4WK,NPDHS2016436013,2016,DHS,1009,583,3
